cycle,pc_if,pc_id,instr,is_decoding,id_ready,ex_ready,load_stall,jr_stall,misaligned_stall,branch_dec,pc_set,data_req,data_gnt,data_rvalid,if_busy,perf_imiss,instr_valid_id,mnemonic,category
234,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
235,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
236,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,0,0,addi,ifetch_miss
237,0x0000032c,0x00000328,0x00054703,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
238,0x0000032c,0x00000328,0x00054703,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
239,0x00000330,0x0000032c,0x00e68023,1,0,0,1,0,0,0,0,0,0,0,1,1,1,sb,load_use_stall
240,0x00000330,0x0000032c,0x00e68023,1,1,1,0,0,0,0,0,0,0,1,1,0,1,sb,useful_other
241,0x00000332,0x00000330,0x00168693,1,1,1,0,0,0,0,0,1,1,0,1,1,1,addi,useful_other
242,0x00000332,0x00000330,0x00168693,0,1,1,0,0,0,0,0,0,0,1,1,0,0,addi,ifetch_miss
243,0x00000334,0x00000332,0x00150513,1,1,1,0,0,0,0,0,0,0,0,1,0,1,addi,useful_other
244,0x00000338,0x00000334,0xfec69ae3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
245,0x0000033a,0x00000338,0x00c00713,0,1,1,0,0,0,1,1,0,0,0,1,0,1,addi,branch_penalty
246,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
247,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
248,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,0,0,addi,ifetch_miss
249,0x0000032c,0x00000328,0x00054703,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
250,0x0000032c,0x00000328,0x00054703,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
251,0x00000330,0x0000032c,0x00e68023,1,0,0,1,0,0,0,0,0,0,0,1,1,1,sb,load_use_stall
252,0x00000330,0x0000032c,0x00e68023,1,1,1,0,0,0,0,0,0,0,1,1,0,1,sb,useful_other
253,0x00000332,0x00000330,0x00168693,1,1,1,0,0,0,0,0,1,1,0,1,1,1,addi,useful_other
254,0x00000332,0x00000330,0x00168693,0,1,1,0,0,0,0,0,0,0,1,1,0,0,addi,ifetch_miss
255,0x00000334,0x00000332,0x00150513,1,1,1,0,0,0,0,0,0,0,0,1,0,1,addi,useful_other
256,0x00000338,0x00000334,0xfec69ae3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
257,0x0000033a,0x00000338,0x00c00713,0,1,1,0,0,0,1,1,0,0,0,1,0,1,addi,branch_penalty
258,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
259,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
260,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,0,0,addi,ifetch_miss
261,0x0000032c,0x00000328,0x00054703,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
262,0x0000032c,0x00000328,0x00054703,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
263,0x00000330,0x0000032c,0x00e68023,1,0,0,1,0,0,0,0,0,0,0,1,1,1,sb,load_use_stall
264,0x00000330,0x0000032c,0x00e68023,1,1,1,0,0,0,0,0,0,0,1,1,0,1,sb,useful_other
265,0x00000332,0x00000330,0x00168693,1,1,1,0,0,0,0,0,1,1,0,1,1,1,addi,useful_other
266,0x00000332,0x00000330,0x00168693,0,1,1,0,0,0,0,0,0,0,1,1,0,0,addi,ifetch_miss
267,0x00000334,0x00000332,0x00150513,1,1,1,0,0,0,0,0,0,0,0,1,0,1,addi,useful_other
268,0x00000338,0x00000334,0xfec69ae3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
269,0x0000033a,0x00000338,0x00c00713,0,1,1,0,0,0,1,1,0,0,0,1,0,1,addi,branch_penalty
270,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
271,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
272,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,0,0,addi,ifetch_miss
273,0x0000032c,0x00000328,0x00054703,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
274,0x0000032c,0x00000328,0x00054703,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
275,0x00000330,0x0000032c,0x00e68023,1,0,0,1,0,0,0,0,0,0,0,1,1,1,sb,load_use_stall
276,0x00000330,0x0000032c,0x00e68023,1,1,1,0,0,0,0,0,0,0,1,1,0,1,sb,useful_other
277,0x00000332,0x00000330,0x00168693,1,1,1,0,0,0,0,0,1,1,0,1,1,1,addi,useful_other
278,0x00000332,0x00000330,0x00168693,0,1,1,0,0,0,0,0,0,0,1,1,0,0,addi,ifetch_miss
279,0x00000334,0x00000332,0x00150513,1,1,1,0,0,0,0,0,0,0,0,1,0,1,addi,useful_other
280,0x00000338,0x00000334,0xfec69ae3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
281,0x0000033a,0x00000338,0x00c00713,0,1,1,0,0,0,1,1,0,0,0,1,0,1,addi,branch_penalty
282,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
283,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,1,0,addi,ifetch_miss
284,0x00000328,0x00000338,0x00c00713,0,1,1,0,0,0,1,0,0,0,0,1,0,0,addi,ifetch_miss
285,0x0000032c,0x00000328,0x00054703,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
286,0x0000032c,0x00000328,0x00054703,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
287,0x00000330,0x0000032c,0x00e68023,1,0,0,1,0,0,0,0,0,0,0,1,1,1,sb,load_use_stall
288,0x00000330,0x0000032c,0x00e68023,1,1,1,0,0,0,0,0,0,0,1,1,0,1,sb,useful_other
289,0x00000332,0x00000330,0x00168693,1,1,1,0,0,0,0,0,1,1,0,1,1,1,addi,useful_other
290,0x00000332,0x00000330,0x00168693,0,1,1,0,0,0,0,0,0,0,1,1,0,0,addi,ifetch_miss
291,0x00000334,0x00000332,0x00150513,1,1,1,0,0,0,0,0,0,0,0,1,0,1,addi,useful_other
292,0x00000338,0x00000334,0xfec69ae3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
293,0x0000033a,0x00000338,0x00c00713,1,1,1,0,0,0,0,0,0,0,0,1,1,1,addi,useful_other
294,0x0000033a,0x00000338,0x00c00713,0,1,1,0,0,0,0,0,0,0,0,1,0,0,addi,ifetch_miss
295,0x0000033e,0x0000033a,0x001002b7,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lui,useful_other
296,0x0000033e,0x0000033a,0x001002b7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,lui,ifetch_miss
297,0x00000342,0x0000033e,0x00028293,1,1,1,0,0,0,0,0,0,0,0,1,1,1,addi,useful_other
298,0x00000342,0x0000033e,0x00028293,0,1,1,0,0,0,0,0,0,0,0,1,0,0,addi,ifetch_miss
299,0x00000346,0x00000342,0x00100837,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lui,useful_other
300,0x00000346,0x00000342,0x00100837,0,1,1,0,0,0,0,0,0,0,0,1,0,0,lui,ifetch_miss
301,0x0000034a,0x00000346,0x10080813,1,1,1,0,0,0,0,0,0,0,0,1,1,1,addi,useful_other
302,0x0000034a,0x00000346,0x10080813,0,1,1,0,0,0,0,0,0,0,0,1,0,0,addi,ifetch_miss
303,0x0000034e,0x0000034a,0x0ac00893,1,1,1,0,0,0,0,0,0,0,0,1,1,1,addi,useful_other
304,0x0000034e,0x0000034a,0x0ac00893,0,1,1,0,0,0,0,0,0,0,0,1,0,0,addi,ifetch_miss
305,0x00000352,0x0000034e,0x00e587b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,add,useful_other
306,0x00000352,0x0000034e,0x00e587b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
307,0x00000356,0x00000352,0x0007c303,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lbu,useful_other
308,0x00000356,0x00000352,0x0007c303,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
309,0x0000035a,0x00000356,0x0017cf03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
310,0x0000035a,0x00000356,0x0017cf03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
311,0x0000035e,0x0000035a,0x0027ce83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
312,0x0000035e,0x0000035a,0x0027ce83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
313,0x0000035e,0x0000035a,0x0027ce83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
314,0x00000362,0x0000035e,0x0037c383,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
315,0x00000362,0x0000035e,0x0037c383,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
316,0x00000364,0x00000362,0x00470713,1,1,1,0,0,0,0,0,1,1,0,1,0,1,addi,useful_other
317,0x00000368,0x00000364,0x00c77693,1,0,0,0,0,0,0,0,0,0,0,1,0,1,andi,pipeline_backpressure
318,0x00000368,0x00000364,0x00c77693,1,1,1,0,0,0,0,0,0,0,1,1,0,1,andi,useful_other
319,0x0000036a,0x00000368,0x02069663,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
320,0x0000036e,0x0000036a,0x01e28633,1,1,1,0,0,0,0,0,0,0,0,1,1,1,add,useful_other
321,0x0000036e,0x0000036a,0x01e28633,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
322,0x00000372,0x0000036e,0x01d28533,1,1,1,0,0,0,0,0,0,0,0,1,1,1,add,useful_other
323,0x00000372,0x0000036e,0x01d28533,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
324,0x00000374,0x00000372,0x005383b3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,add,useful_other
325,0x00000376,0x00000374,0x00530333,1,1,1,0,0,0,0,0,0,0,0,1,0,1,add,useful_other
326,0x0000037a,0x00000376,0x00475693,1,1,1,0,0,0,0,0,0,0,0,1,1,1,srli,useful_other
327,0x0000037a,0x00000376,0x00475693,0,1,1,0,0,0,0,0,0,0,0,1,0,0,srli,ifetch_miss
328,0x0000037c,0x0000037a,0x010686b3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,add,useful_other
329,0x00000380,0x0000037c,0xfff6ce03,1,1,1,0,0,0,0,0,0,0,0,1,0,1,lbu,useful_other
330,0x00000384,0x00000380,0x00064683,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
331,0x00000384,0x00000380,0x00064683,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
332,0x00000384,0x00000380,0x00064683,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
333,0x00000388,0x00000384,0x00054f03,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
334,0x00000388,0x00000384,0x00054f03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
335,0x0000038c,0x00000388,0x0003ce83,1,1,1,0,0,0,0,0,1,1,0,1,0,1,lbu,useful_other
336,0x00000390,0x0000038c,0x00034383,1,0,0,0,0,0,0,0,1,0,0,1,1,1,lbu,mem_stall
337,0x00000390,0x0000038c,0x00034383,1,1,1,0,0,0,0,0,1,1,1,1,0,1,lbu,useful_other
338,0x00000394,0x00000390,0x00de4333,1,0,0,0,0,0,0,0,1,0,0,1,1,1,xor,mem_stall
339,0x00000394,0x00000390,0x00de4333,1,1,1,0,0,0,0,0,1,1,1,1,0,1,xor,useful_other
340,0x00000398,0x00000394,0xff47ce03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
341,0x00000398,0x00000394,0xff47ce03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
342,0x0000039c,0x00000398,0xff57cf83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
343,0x0000039c,0x00000398,0xff57cf83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
344,0x0000039c,0x00000398,0xff57cf83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
345,0x000003a0,0x0000039c,0xff67c403,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
346,0x000003a0,0x0000039c,0xff67c403,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
347,0x000003a4,0x000003a0,0xff77c683,1,1,1,0,0,0,0,0,1,1,0,1,0,1,lbu,useful_other
348,0x000003a8,0x000003a4,0x006e4533,1,0,0,0,0,0,0,0,1,0,0,1,1,1,xor,mem_stall
349,0x000003a8,0x000003a4,0x006e4533,1,1,1,0,0,0,0,0,1,1,1,1,0,1,xor,useful_other
350,0x000003ac,0x000003a8,0x01efc633,1,0,0,0,0,0,0,0,0,0,0,1,1,1,xor,pipeline_backpressure
351,0x000003ac,0x000003a8,0x01efc633,1,1,1,0,0,0,0,0,0,0,1,1,0,1,xor,useful_other
352,0x000003b0,0x000003ac,0x01d44433,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
353,0x000003b0,0x000003ac,0x01d44433,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
354,0x000003b4,0x000003b0,0x0076c6b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
355,0x000003b4,0x000003b0,0x0076c6b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
356,0x000003b8,0x000003b4,0x00a78223,1,1,1,0,0,0,0,0,0,0,0,1,1,1,sb,useful_other
357,0x000003b8,0x000003b4,0x00a78223,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
358,0x000003bc,0x000003b8,0x00c782a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
359,0x000003bc,0x000003b8,0x00c782a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
360,0x000003c0,0x000003bc,0x00878323,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
361,0x000003c0,0x000003bc,0x00878323,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
362,0x000003c4,0x000003c0,0x00d783a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
363,0x000003c4,0x000003c0,0x00d783a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
364,0x000003c8,0x000003c4,0xf91765e3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,bltu,useful_other
365,0x000003c8,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,bltu,branch_penalty
366,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
367,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
368,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
369,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
370,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
371,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
372,0x00000352,0x0000034e,0x00e587b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1,add,useful_other
373,0x00000352,0x0000034e,0x00e587b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
374,0x00000356,0x00000352,0x0007c303,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lbu,useful_other
375,0x00000356,0x00000352,0x0007c303,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
376,0x0000035a,0x00000356,0x0017cf03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
377,0x0000035a,0x00000356,0x0017cf03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
378,0x0000035e,0x0000035a,0x0027ce83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
379,0x0000035e,0x0000035a,0x0027ce83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
380,0x0000035e,0x0000035a,0x0027ce83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
381,0x00000362,0x0000035e,0x0037c383,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
382,0x00000362,0x0000035e,0x0037c383,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
383,0x00000364,0x00000362,0x00470713,1,1,1,0,0,0,0,0,1,1,0,1,0,1,addi,useful_other
384,0x00000368,0x00000364,0x00c77693,1,0,0,0,0,0,0,0,0,0,0,1,0,1,andi,pipeline_backpressure
385,0x00000368,0x00000364,0x00c77693,1,1,1,0,0,0,0,0,0,0,1,1,0,1,andi,useful_other
386,0x0000036a,0x00000368,0x02069663,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
387,0x0000036e,0x0000036a,0x01e28633,0,1,1,0,0,0,1,1,0,0,0,1,0,1,add,branch_penalty
388,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
389,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
390,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,0,0,add,ifetch_miss
391,0x00000398,0x00000394,0xff47ce03,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
392,0x00000398,0x00000394,0xff47ce03,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
393,0x0000039c,0x00000398,0xff57cf83,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
394,0x0000039c,0x00000398,0xff57cf83,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
395,0x000003a0,0x0000039c,0xff67c403,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
396,0x000003a0,0x0000039c,0xff67c403,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
397,0x000003a0,0x0000039c,0xff67c403,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
398,0x000003a4,0x000003a0,0xff77c683,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
399,0x000003a4,0x000003a0,0xff77c683,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
400,0x000003a8,0x000003a4,0x006e4533,1,1,1,0,0,0,0,0,1,1,0,1,0,1,xor,useful_other
401,0x000003ac,0x000003a8,0x01efc633,1,0,0,0,0,0,0,0,0,0,0,1,1,1,xor,pipeline_backpressure
402,0x000003ac,0x000003a8,0x01efc633,1,1,1,0,0,0,0,0,0,0,1,1,0,1,xor,useful_other
403,0x000003b0,0x000003ac,0x01d44433,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
404,0x000003b0,0x000003ac,0x01d44433,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
405,0x000003b4,0x000003b0,0x0076c6b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
406,0x000003b4,0x000003b0,0x0076c6b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
407,0x000003b8,0x000003b4,0x00a78223,1,1,1,0,0,0,0,0,0,0,0,1,1,1,sb,useful_other
408,0x000003b8,0x000003b4,0x00a78223,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
409,0x000003bc,0x000003b8,0x00c782a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
410,0x000003bc,0x000003b8,0x00c782a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
411,0x000003c0,0x000003bc,0x00878323,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
412,0x000003c0,0x000003bc,0x00878323,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
413,0x000003c4,0x000003c0,0x00d783a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
414,0x000003c4,0x000003c0,0x00d783a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
415,0x000003c8,0x000003c4,0xf91765e3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,bltu,useful_other
416,0x000003c8,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,bltu,branch_penalty
417,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
418,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
419,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
420,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
421,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,bltu,ifetch_miss
422,0x0000034e,0x000003c4,0xf91765e3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,bltu,ifetch_miss
423,0x00000352,0x0000034e,0x00e587b3,1,1,1,0,0,0,1,0,0,0,0,1,1,1,add,useful_other
424,0x00000352,0x0000034e,0x00e587b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,add,ifetch_miss
425,0x00000356,0x00000352,0x0007c303,1,1,1,0,0,0,0,0,0,0,0,1,1,1,lbu,useful_other
426,0x00000356,0x00000352,0x0007c303,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
427,0x0000035a,0x00000356,0x0017cf03,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
428,0x0000035a,0x00000356,0x0017cf03,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
429,0x0000035e,0x0000035a,0x0027ce83,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
430,0x0000035e,0x0000035a,0x0027ce83,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
431,0x0000035e,0x0000035a,0x0027ce83,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
432,0x00000362,0x0000035e,0x0037c383,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
433,0x00000362,0x0000035e,0x0037c383,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
434,0x00000364,0x00000362,0x00470713,1,1,1,0,0,0,0,0,1,1,0,1,0,1,addi,useful_other
435,0x00000368,0x00000364,0x00c77693,1,0,0,0,0,0,0,0,0,0,0,1,0,1,andi,pipeline_backpressure
436,0x00000368,0x00000364,0x00c77693,1,1,1,0,0,0,0,0,0,0,1,1,0,1,andi,useful_other
437,0x0000036a,0x00000368,0x02069663,1,1,1,0,0,0,0,0,0,0,0,1,0,1,bne,useful_other
438,0x0000036e,0x0000036a,0x01e28633,0,1,1,0,0,0,1,1,0,0,0,1,0,1,add,branch_penalty
439,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
440,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,1,0,add,ifetch_miss
441,0x00000394,0x0000036a,0x01e28633,0,1,1,0,0,0,1,0,0,0,0,1,0,0,add,ifetch_miss
442,0x00000398,0x00000394,0xff47ce03,1,1,1,0,0,0,1,0,0,0,0,1,1,1,lbu,useful_other
443,0x00000398,0x00000394,0xff47ce03,0,1,1,0,0,0,0,0,1,1,0,1,0,0,lbu,ifetch_miss
444,0x0000039c,0x00000398,0xff57cf83,1,0,0,0,0,0,0,0,0,0,0,1,1,1,lbu,pipeline_backpressure
445,0x0000039c,0x00000398,0xff57cf83,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
446,0x000003a0,0x0000039c,0xff67c403,1,1,1,0,0,0,0,0,1,1,0,1,1,1,lbu,useful_other
447,0x000003a0,0x0000039c,0xff67c403,0,0,0,0,0,0,0,0,1,0,0,1,0,0,lbu,mem_stall
448,0x000003a0,0x0000039c,0xff67c403,0,1,1,0,0,0,0,0,1,1,1,1,0,0,lbu,ifetch_miss
449,0x000003a4,0x000003a0,0xff77c683,1,0,0,0,0,0,0,0,0,0,0,1,0,1,lbu,pipeline_backpressure
450,0x000003a4,0x000003a0,0xff77c683,1,1,1,0,0,0,0,0,0,0,1,1,0,1,lbu,useful_other
451,0x000003a8,0x000003a4,0x006e4533,1,1,1,0,0,0,0,0,1,1,0,1,0,1,xor,useful_other
452,0x000003ac,0x000003a8,0x01efc633,1,0,0,0,0,0,0,0,0,0,0,1,1,1,xor,pipeline_backpressure
453,0x000003ac,0x000003a8,0x01efc633,1,1,1,0,0,0,0,0,0,0,1,1,0,1,xor,useful_other
454,0x000003b0,0x000003ac,0x01d44433,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
455,0x000003b0,0x000003ac,0x01d44433,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
456,0x000003b4,0x000003b0,0x0076c6b3,1,1,1,0,0,0,0,0,0,0,0,1,1,1,xor,useful_other
457,0x000003b4,0x000003b0,0x0076c6b3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,xor,ifetch_miss
458,0x000003b8,0x000003b4,0x00a78223,1,1,1,0,0,0,0,0,0,0,0,1,1,1,sb,useful_other
459,0x000003b8,0x000003b4,0x00a78223,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
460,0x000003bc,0x000003b8,0x00c782a3,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
461,0x000003bc,0x000003b8,0x00c782a3,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
462,0x000003c0,0x000003bc,0x00878323,1,1,1,0,0,0,0,0,0,0,1,1,1,1,sb,useful_other
463,0x000003c0,0x000003bc,0x00878323,0,1,1,0,0,0,0,0,1,1,0,1,0,0,sb,ifetch_miss
